acara_sml_id,school_name,school_sector,school_type,school_url,year_range,icsea,icsea_percentile,bottom_sea_quarter,lower_middle_sea_quarter,upper_middle_sea_quarter,top_sea_quarter,teaching_staff,full_time_equivalent_teaching_staff,non_teaching_staff,full_time_equivalent_non_teaching_staff,total_enrolments,girls_enrolments,boys_enrolments,full_time_equivalent_enrolments,indigenous_enrolments,language_background_other_than_english_yes,language_background_other_than_english_no,language_background_other_than_english_not_stated,latitude,longitude,lga_code
48175,Donnybrook District High School,Government,Combined,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4074,K-10,958.0,26.0,50.0,34.0,13.0,4.0,38.0,30.0,23.0,17.6,412.0,196.0,216.0,402.4,7.0,5.0,37.0,59.0,-33.57519966,115.8206541,52870
48176,Dowerin District High School,Government,Combined,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4075,K-10,970.0,32.0,40.0,36.0,17.0,7.0,16.0,12.0,19.0,8.8,125.0,60.0,65.0,122.2,8.0,0.0,78.0,22.0,-31.19182716,117.0334927,52940
48177,Exmouth District High School,Government,Combined,http://www.exmouthdhs.wa.edu.au/,K-12,1005.0,49.0,19.0,35.0,30.0,15.0,36.0,31.8,30.0,20.3,452.0,224.0,228.0,441.2,9.0,7.0,32.0,61.0,-21.93313,114.12393,53360
48178,Gnowangerup District High School,Government,Combined,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4078,K-12,930.0,17.0,42.0,30.0,23.0,6.0,16.0,11.5,15.0,8.6,136.0,63.0,73.0,131.6,28.0,34.0,63.0,3.0,-33.93821653,118.0083248,53640
48179,Jerramungup District High School,Government,Combined,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4080,K-12,987.0,40.0,29.0,32.0,25.0,14.0,13.0,11.0,16.0,8.2,119.0,53.0,66.0,114.6,11.0,6.0,93.0,1.0,-33.942836,118.91783,54130
48180,Kellerberrin District High School,Government,Combined,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4081,K-10,904.0,10.0,61.0,27.0,11.0,2.0,14.0,9.7,10.0,6.1,90.0,37.0,53.0,88.0,19.0,6.0,93.0,1.0,-31.63153176,117.717504,54410
48181,Kojonup District High School,Government,Combined,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4082,K-10,979.0,36.0,31.0,29.0,28.0,11.0,26.0,16.9,16.0,9.8,245.0,108.0,137.0,235.8,15.0,4.0,96.0,0.0,-33.83966,117.15665,54550
48182,Kulin District High School,Government,Combined,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4083,K-10,1032.0,62.0,18.0,27.0,31.0,24.0,21.0,12.9,11.0,6.2,136.0,74.0,62.0,131.6,7.0,4.0,94.0,2.0,-32.669218,118.152704,54760
48183,Lake Grace District High School,Government,Combined,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4084,K-12,990.0,42.0,28.0,35.0,27.0,10.0,15.0,10.9,13.0,9.6,127.0,56.0,71.0,120.6,9.0,5.0,32.0,63.0,-33.1037155,118.4600298,54900
48184,Meekatharra District High School,Government,Combined,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4085,K-12,703.0,1.0,83.0,13.0,3.0,0.0,14.0,13.9,16.0,11.7,110.0,55.0,55.0,106.4,93.0,63.0,36.0,1.0,-26.59264,118.49187,55250
48185,Morawa District High School,Government,Combined,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4086,K-12,908.0,11.0,46.0,29.0,17.0,8.0,20.0,16.5,22.0,12.6,179.0,83.0,96.0,173.0,37.0,33.0,65.0,2.0,-29.21144287,116.005997,55670
48186,Mukinbudin District High School,Government,Combined,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4087,K-12,974.0,34.0,40.0,29.0,20.0,10.0,12.0,9.6,8.0,4.2,96.0,45.0,51.0,92.8,7.0,0.0,80.0,20.0,-30.916169,118.208922,55950
48188,Nannup District High School,Government,Combined,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4089,K-10,1006.0,49.0,32.0,32.0,23.0,12.0,16.0,12.2,12.0,8.1,116.0,58.0,58.0,112.8,4.0,9.0,91.0,1.0,-33.98954,115.76471,56300
48189,Narembeen District High School,Government,Combined,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4090,K-12,1000.0,46.0,23.0,34.0,33.0,11.0,15.0,11.6,15.0,6.8,131.0,62.0,69.0,123.8,10.0,9.0,89.0,2.0,-32.06306,118.39199,56370
48191,Northampton District High School,Government,Combined,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4093,K-10,900.0,10.0,55.0,26.0,14.0,5.0,17.0,12.0,13.0,10.8,131.0,56.0,75.0,129.8,29.0,6.0,90.0,4.0,-28.3525,114.6452778,56790
48192,Northcliffe District High School,Government,Combined,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4094,K-10,943.0,21.0,48.0,30.0,14.0,8.0,8.0,5.3,8.0,4.8,50.0,21.0,29.0,47.2,18.0,16.0,84.0,0.0,-34.63326,116.11854,55180
48193,Pemberton District High School,Government,Combined,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4095,K-10,988.0,40.0,37.0,30.0,25.0,9.0,14.0,11.6,7.0,5.3,121.0,60.0,61.0,119.8,4.0,4.0,96.0,0.0,-34.44821984,116.0457945,55180
48194,Quairading District High School,Government,Combined,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4097,K-11,853.0,5.0,65.0,21.0,12.0,1.0,15.0,10.4,17.0,8.9,122.0,70.0,52.0,118.0,43.0,2.0,11.0,87.0,-32.00703,117.3989,57350
48195,Ravensthorpe District High School,Government,Combined,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4098,K-12,977.0,35.0,35.0,32.0,23.0,9.0,14.0,12.4,9.0,6.7,127.0,69.0,58.0,124.2,7.0,17.0,82.0,2.0,-33.58178278,120.0519307,57420
48196,Southern Cross District High School,Government,Combined,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4099,K-12,945.0,21.0,50.0,28.0,16.0,6.0,7.0,7.0,6.0,3.7,50.0,26.0,24.0,48.8,10.0,2.0,98.0,0.0,-31.23090213,119.3269679,59360
48197,Tom Price Senior High School,Government,Secondary,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4100,7-12,922.0,14.0,40.0,39.0,17.0,4.0,33.0,32.6,26.0,13.5,299.0,155.0,144.0,299.0,29.0,13.0,61.0,26.0,-22.68695,117.79379,50250
48198,Toodyay District High School,Government,Combined,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4101,K-10,950.0,23.0,53.0,28.0,15.0,4.0,26.0,21.7,20.0,16.4,307.0,131.0,176.0,297.4,9.0,8.0,87.0,5.0,-31.54831,116.47256,58330
48199,Wagin District High School,Government,Combined,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4102,K-10,951.0,24.0,43.0,29.0,19.0,9.0,21.0,16.0,14.0,8.8,227.0,104.0,123.0,220.6,19.0,3.0,75.0,22.0,-33.31154355,117.3425324,58610
48200,Waroona District High School,Government,Combined,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4103,K-10,902.0,10.0,69.0,21.0,9.0,2.0,19.0,16.1,19.0,11.3,240.0,126.0,114.0,232.0,15.0,3.0,64.0,33.0,-32.84455,115.92953,58820
48201,Wongan Hills District High School,Government,Combined,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4105,K-12,955.0,25.0,44.0,32.0,18.0,6.0,19.0,16.0,18.0,13.0,207.0,99.0,108.0,198.2,14.0,9.0,60.0,30.0,-30.89092,116.72098,59310
48202,Wyalkatchem District High School,Government,Combined,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4107,K-12,896.0,9.0,62.0,22.0,11.0,5.0,12.0,7.6,8.0,4.5,54.0,28.0,26.0,53.6,26.0,2.0,98.0,0.0,-31.17500367,117.3862385,59330
48203,Wyndham District High School,Government,Combined,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4108,K-12,720.0,1.0,80.0,15.0,3.0,2.0,14.0,14.0,14.0,13.0,111.0,61.0,50.0,109.4,85.0,82.0,18.0,0.0,-15.4878,128.1211,59340
48204,York District High School,Government,Combined,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4109,K-12,948.0,23.0,48.0,28.0,19.0,5.0,33.0,28.4,28.0,20.1,401.0,203.0,198.0,388.2,14.0,13.0,87.0,0.0,-31.89366504,116.76022603,59370
48205,Girrawheen Senior High School,Government,Secondary,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4110,7-12,901.0,10.0,65.0,25.0,9.0,1.0,38.0,35.1,19.0,15.4,442.0,206.0,236.0,442.0,20.0,37.0,8.0,55.0,-31.83748611,115.8416951,58760
48206,Kambalda West District High School,Government,Combined,https://www.kambaldawestdhs.wa.edu.au/,K-11,892.0,8.0,74.0,19.0,7.0,1.0,19.0,18.0,16.0,11.8,251.0,124.0,127.0,242.2,13.0,10.0,86.0,5.0,-31.2063,121.6194,51960
48207,Kiara College,Government,Secondary,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4112,7-12,862.0,5.0,77.0,16.0,6.0,1.0,51.0,46.5,41.0,33.4,541.0,244.0,297.0,541.0,26.0,26.0,74.0,0.0,-31.87614611,115.9349959,58050
