f_pakistan_85_yrs_ov, f_se_europe_nfd_5_14_yrs, f_taiwan_85_yrs_ov, f_fyrom_75_84_yrs, f_png_tot, f_usa_75_84_yrs, f_taiwan_75_84_yrs, f_new_zealand_45_54_yrs, f_philippines_85_yrs_ov, f_thailand_85_yrs_ov, f_sri_lanka_0_4_yrs, f_mauritius_55_64_yrs_yrs, f_sri_lanka_5_14_yrs, f_nthern_ireland_55_64_yrs_yrs, f_netherlands_0_4_yrs, f_poland_85_yrs_ov, f_usa_55_64_yrs_yrs, f_mauritius_45_54_yrs, f_south_africa_75_84_yrs, f_south_africa_85_yrs_ov, f_new_zealand_tot, f_se_europe_nfd_55_64_yrs_yrs, f_netherlands_55_64_yrs_yrs, f_singapore_45_54_yrs, f_png_0_4_yrs, f_new_zealand_75_84_yrs, f_scotland_45_54_yrs, f_pakistan_25_44_yrs, f_thailand_75_84_yrs, f_turkey_tot, f_se_europe_nfd_75_84_yrs, f_pakistan_15_24_yrs, f_thailand_45_54_yrs, f_south_africa_65_74_yrs, lga_code_2016, f_nepal_5_14_yrs, f_usa_0_4_yrs, f_singapore_5_14_yrs, f_usa_25_44_yrs, f_myanmar_45_54_yrs, f_philippines_25_44_yrs, f_south_africa_45_54_yrs, f_sri_lanka_75_84_yrs, f_scotland_55_64_yrs_yrs, f_sri_lanka_tot, f_taiwan_55_64_yrs_yrs, f_nthern_ireland_5_14_yrs, f_nepal_45_54_yrs, f_png_65_74_yrs, f_png_25_44_yrs, f_pakistan_0_4_yrs, f_south_africa_55_64_yrs_yrs, f_fyrom_55_64_yrs_yrs, f_turkey_15_24_yrs, f_singapore_tot, f_myanmar_tot, f_poland_45_54_yrs, f_thailand_15_24_yrs, f_new_zealand_5_14_yrs, f_se_europe_nfd_0_4_yrs, f_turkey_85_yrs_ov, f_netherlands_75_84_yrs, f_se_europe_nfd_tot, f_thailand_tot, f_nepal_tot, f_philippines_5_14_yrs, f_fyrom_25_44_yrs, f_turkey_5_14_yrs, f_nepal_75_84_yrs, f_taiwan_65_74_yrs, f_nthern_ireland_65_74_yrs, f_usa_85_yrs_ov, f_nthern_ireland_25_44_yrs, f_new_zealand_0_4_yrs, f_nepal_25_44_yrs, f_nepal_65_74_yrs, f_nthern_ireland_15_24_yrs, f_nepal_15_24_yrs, f_poland_0_4_yrs, f_myanmar_65_74_yrs, f_new_zealand_25_44_yrs, f_pakistan_75_84_yrs, f_singapore_55_64_yrs_yrs, f_myanmar_25_44_yrs, f_nthern_ireland_45_54_yrs, f_usa_65_74_yrs, f_myanmar_85_yrs_ov, f_turkey_55_64_yrs_yrs, f_philippines_55_64_yrs_yrs, f_mauritius_0_4_yrs, f_netherlands_45_54_yrs, f_poland_5_14_yrs, f_new_zealand_55_64_yrs_yrs, f_singapore_65_74_yrs, f_pakistan_65_74_yrs, f_philippines_0_4_yrs, f_nthern_ireland_75_84_yrs, f_thailand_65_74_yrs, f_usa_5_14_yrs, f_png_45_54_yrs, f_poland_75_84_yrs, f_singapore_15_24_yrs, f_netherlands_5_14_yrs, f_pakistan_55_64_yrs_yrs, f_turkey_25_44_yrs, f_fyrom_tot, f_singapore_85_yrs_ov, f_thailand_25_44_yrs, f_usa_45_54_yrs, f_png_5_14_yrs, f_myanmar_15_24_yrs, f_south_africa_tot, f_nepal_55_64_yrs_yrs, f_turkey_0_4_yrs, f_fyrom_65_74_yrs, f_mauritius_85_yrs_ov, f_usa_tot, f_scotland_85_yrs_ov, f_pakistan_45_54_yrs, f_nthern_ireland_tot, f_turkey_65_74_yrs, f_nepal_85_yrs_ov, f_poland_25_44_yrs, f_fyrom_15_24_yrs, f_new_zealand_15_24_yrs, f_taiwan_tot, f_scotland_75_84_yrs, f_netherlands_15_24_yrs, f_philippines_65_74_yrs, f_scotland_0_4_yrs, f_se_europe_nfd_45_54_yrs, f_singapore_75_84_yrs, f_fyrom_85_yrs_ov, f_myanmar_75_84_yrs, f_scotland_tot, f_se_europe_nfd_15_24_yrs, f_scotland_25_44_yrs, f_taiwan_0_4_yrs, f_sri_lanka_85_yrs_ov, f_thailand_0_4_yrs, f_netherlands_65_74_yrs, f_pakistan_5_14_yrs, f_poland_15_24_yrs, f_south_africa_15_24_yrs, f_sri_lanka_45_54_yrs, f_new_zealand_65_74_yrs, f_myanmar_0_4_yrs, f_taiwan_15_24_yrs, f_sri_lanka_25_44_yrs, f_poland_65_74_yrs, f_se_europe_nfd_65_74_yrs, f_myanmar_55_64_yrs_yrs, f_mauritius_tot, f_south_africa_25_44_yrs, f_poland_tot, f_png_75_84_yrs, f_scotland_5_14_yrs, f_south_africa_0_4_yrs, f_fyrom_5_14_yrs, f_turkey_45_54_yrs, f_se_europe_nfd_85_yrs_ov, f_new_zealand_85_yrs_ov, f_netherlands_25_44_yrs, f_netherlands_85_yrs_ov, f_philippines_15_24_yrs, f_png_85_yrs_ov, f_mauritius_5_14_yrs, f_singapore_0_4_yrs, f_philippines_45_54_yrs, f_fyrom_0_4_yrs, f_sri_lanka_65_74_yrs, lga_name_2016, f_mauritius_15_24_yrs, f_nepal_0_4_yrs, f_thailand_5_14_yrs, f_taiwan_5_14_yrs, f_philippines_75_84_yrs, f_myanmar_5_14_yrs, f_thailand_55_64_yrs_yrs, f_sri_lanka_15_24_yrs, f_nthern_ireland_0_4_yrs, f_netherlands_tot, f_fyrom_45_54_yrs, f_taiwan_45_54_yrs, f_poland_55_64_yrs_yrs, f_singapore_25_44_yrs, f_png_55_64_yrs_yrs, f_sri_lanka_55_64_yrs_yrs, f_scotland_15_24_yrs, f_turkey_75_84_yrs, f_pakistan_tot, f_usa_15_24_yrs, f_png_15_24_yrs, f_philippines_tot, f_scotland_65_74_yrs, f_nthern_ireland_85_yrs_ov, f_mauritius_75_84_yrs, f_mauritius_65_74_yrs, f_south_africa_5_14_yrs, f_taiwan_25_44_yrs, f_mauritius_25_44_yrs, f_se_europe_nfd_25_44_yrs
0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,18,0,3,0,0,0,0,0,0,0,0,0,0,0,"22980",0,0,0,0,9,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,4,0,0,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,19,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,6,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,6,0,0,3,0,4,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,"Hindmarsh (S)",0,0,9,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,0,0,0,0,0
0,0,0,40,19,0,0,181,6,0,0,11,3,16,0,35,28,8,7,7,987,47,9,11,0,13,42,37,0,22,38,11,37,8,"23110",0,0,8,80,24,262,29,5,68,99,0,0,0,0,9,4,14,92,0,89,144,13,19,68,0,3,12,161,231,51,20,43,0,0,0,8,0,18,30,38,0,0,14,0,7,446,0,12,73,12,8,0,4,111,0,14,0,118,0,0,3,5,3,13,3,30,12,0,0,8,336,0,106,27,0,8,152,3,0,92,0,175,24,4,59,0,0,37,0,97,28,40,0,77,3,28,3,9,3,284,0,46,0,3,11,25,0,0,9,15,34,0,0,45,35,32,14,65,83,195,0,5,3,0,7,12,9,16,7,58,0,0,5,109,0,4,"Hobsons Bay (C)",9,0,40,3,10,5,12,7,0,84,55,8,32,33,4,12,3,0,54,16,0,658,56,0,3,8,0,14,24,11
0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,52,0,6,0,0,3,3,3,0,13,0,0,0,0,"23190",0,0,0,4,0,37,0,0,3,11,0,0,0,0,3,0,3,0,0,3,11,0,7,0,0,0,7,3,18,4,7,0,0,0,0,0,0,3,0,4,0,0,0,0,0,17,0,0,8,0,0,0,0,8,0,0,0,11,0,0,4,0,0,0,0,0,0,0,0,6,0,0,3,4,0,3,15,0,0,0,0,8,0,0,3,0,0,0,0,12,3,8,0,0,0,0,0,0,0,26,0,0,0,0,0,12,0,0,3,0,3,0,0,3,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,"Horsham (RC)",0,0,9,0,0,0,0,3,0,22,0,0,0,4,3,0,0,0,4,0,0,67,7,0,0,0,0,3,0,0
0,0,0,5,52,0,0,220,14,0,18,23,113,15,0,15,22,19,5,0,1633,23,29,34,0,11,40,433,0,3132,20,91,45,16,"23270",40,5,30,54,8,593,40,38,68,1543,5,0,7,5,18,42,20,52,149,200,47,28,23,315,0,26,23,121,255,280,73,44,52,0,3,28,0,0,60,157,3,3,75,0,3,543,0,22,14,6,4,0,507,277,0,10,0,124,10,8,8,5,5,23,21,18,36,3,24,960,179,0,151,22,3,8,186,3,14,27,5,161,11,44,61,293,0,47,3,311,49,53,3,90,0,31,5,0,3,292,0,31,0,14,3,48,89,0,17,368,51,0,3,626,31,32,3,107,54,186,0,3,4,0,1021,4,3,7,4,152,0,3,8,338,0,100,"Hume (C)",10,4,13,0,24,4,18,137,0,129,38,4,48,57,3,140,6,115,725,36,3,1564,76,7,4,11,24,30,36,8
0,0,0,0,3,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,90,0,12,3,0,0,3,0,0,0,0,0,3,4,"23350",0,0,0,7,0,8,0,0,3,3,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,8,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,4,0,0,3,0,5,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,0,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,17,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,5,0,0,"Indigo (S)",0,0,3,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,24,6,0,0,0,0,0,0,0
0,0,0,9,43,4,0,282,5,0,0,68,16,18,0,13,27,70,26,5,1216,22,26,32,0,32,82,47,0,231,17,7,37,62,"23430",0,12,13,86,8,314,114,66,89,822,11,0,3,0,12,4,75,4,6,151,43,50,19,77,0,6,35,110,277,48,40,12,3,0,0,29,0,24,16,33,0,0,11,0,10,422,0,17,12,20,12,0,55,165,0,19,6,183,15,6,5,19,8,50,13,30,13,5,8,29,40,0,174,49,0,5,625,3,0,6,10,273,33,11,115,43,0,88,0,112,90,81,3,63,0,22,0,3,4,544,0,95,0,37,3,54,8,0,63,125,85,0,13,244,73,32,6,375,226,347,0,26,9,0,66,6,14,23,19,65,0,11,0,182,0,143,"Kingston (C) (Vic.)",15,0,11,3,15,0,19,27,0,193,12,8,79,63,10,166,23,25,90,37,0,854,111,4,35,77,40,56,88,9
0,0,0,3,51,3,0,188,8,0,3,64,61,30,0,44,20,37,26,9,1001,26,71,92,0,27,70,39,0,52,11,4,46,74,"23670",3,3,47,71,0,307,101,49,101,1563,34,0,12,0,18,0,116,7,3,481,51,35,21,100,0,0,110,110,250,75,37,4,0,0,11,22,0,7,10,42,0,3,17,0,4,290,0,78,24,10,17,3,17,149,0,25,6,160,39,7,4,20,6,23,21,14,82,3,10,4,24,6,131,33,0,8,567,0,0,8,4,211,28,12,113,10,0,60,0,134,163,62,0,73,0,22,8,0,3,416,0,31,3,21,0,134,13,0,62,331,81,0,8,554,33,26,9,198,158,297,0,5,0,0,15,13,13,17,59,76,0,3,5,162,0,147,"Knox (C)",0,0,16,5,11,5,22,122,0,421,3,18,102,119,4,284,6,0,87,32,7,831,104,4,12,39,24,86,35,16
0,0,0,0,11,0,0,63,3,0,0,0,5,15,0,21,18,3,0,0,334,4,51,0,0,11,21,8,0,0,4,3,5,10,"23810",0,0,0,16,0,111,17,0,56,52,0,0,3,0,6,0,8,3,0,18,8,8,7,15,0,0,81,22,68,11,13,0,0,0,0,24,0,6,3,8,0,0,3,0,0,107,0,0,8,4,3,0,0,62,0,23,0,67,0,0,0,3,0,0,4,13,0,0,0,0,4,0,38,3,0,0,80,0,0,0,0,50,25,4,54,0,0,0,0,30,7,56,3,43,0,0,0,0,0,297,0,13,0,0,0,128,3,0,15,8,34,0,0,27,8,3,4,14,27,59,0,0,0,0,0,3,4,14,40,23,0,0,0,65,0,3,"Latrobe (C) (Vic.)",0,0,5,0,5,0,0,0,0,342,0,3,11,11,3,3,3,0,14,5,3,323,110,3,0,3,3,6,7,0
0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,7,0,0,3,3,0,0,0,0,0,3,0,"23940",0,0,0,5,0,13,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,13,0,0,3,0,8,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,"Loddon (S)",0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,35,7,0,0,0,0,0,0,0
0,0,0,0,15,0,0,86,0,0,0,0,0,6,0,0,12,0,3,0,302,3,19,5,0,7,28,0,0,4,0,0,3,4,"24130",0,0,0,15,0,32,20,0,32,27,0,0,0,0,8,0,8,3,0,25,0,3,0,14,0,0,13,11,26,0,8,0,0,0,0,14,0,4,0,0,0,0,0,0,0,97,0,0,0,6,15,0,0,10,0,18,0,51,0,0,0,5,0,10,0,3,8,0,0,3,8,0,17,15,0,0,77,0,0,4,0,77,9,0,28,0,0,10,0,15,31,9,3,7,0,0,0,0,0,125,0,13,0,0,0,29,0,0,9,4,31,0,4,8,0,3,0,3,33,28,0,3,0,0,0,0,3,5,3,3,0,0,0,12,0,3,"Macedon Ranges (S)",0,0,3,3,0,0,0,0,0,81,0,3,7,7,0,10,3,0,3,12,0,68,39,0,0,0,8,28,0,0
0,0,8,26,30,6,8,100,0,0,3,10,3,11,3,7,16,9,22,6,526,7,13,70,0,27,24,63,0,91,11,19,20,51,"24210",0,10,44,38,0,117,153,26,33,353,69,0,0,3,6,3,85,33,4,472,21,13,8,45,0,3,30,51,122,8,13,21,0,0,44,4,3,3,3,10,0,0,0,0,0,120,0,82,3,6,16,3,20,42,0,10,0,79,49,11,3,12,0,37,5,20,60,4,10,18,137,5,81,34,3,0,641,0,0,28,0,179,16,11,41,9,0,17,0,88,397,37,0,38,0,6,11,3,3,176,0,24,0,15,6,32,25,0,106,59,48,0,24,95,26,13,9,42,159,113,3,3,4,0,27,10,12,8,19,14,0,0,3,49,0,59,"Manningham (C)",0,0,3,5,4,0,5,12,0,117,24,60,32,146,5,76,5,11,147,26,4,292,41,4,3,11,37,182,10,4
0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,50,0,6,0,0,3,3,0,0,0,0,0,0,0,"24250",0,0,0,3,0,4,3,0,3,4,0,0,0,0,0,0,5,0,0,4,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,9,0,0,0,0,18,0,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,24,0,3,0,0,0,6,0,0,0,0,5,0,6,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Mansfield (S)",0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,4,7,3,0,0,0,12,0,0
0,0,0,46,37,0,0,96,6,0,4,7,3,8,0,18,6,6,0,0,782,24,14,15,3,6,27,50,0,75,22,7,20,3,"24330",0,0,3,98,13,308,11,7,21,153,3,0,0,0,14,4,0,57,0,137,157,7,27,30,0,0,8,92,185,235,23,25,3,3,0,4,0,7,6,176,5,0,51,0,0,461,0,8,94,3,4,0,13,83,0,14,0,74,9,0,7,5,4,12,8,23,17,0,0,26,263,0,120,17,0,27,85,4,0,63,0,158,0,3,27,4,0,32,0,83,102,11,3,66,0,23,0,9,0,114,0,38,3,8,7,3,9,3,3,17,31,0,4,85,19,17,6,52,70,123,0,0,0,3,23,7,0,13,3,53,0,3,3,91,0,8,"Maribyrnong (C)",4,0,7,0,22,27,11,20,0,47,60,4,18,84,7,3,3,3,75,20,3,654,13,3,0,0,0,84,29,12
0,0,0,3,41,0,0,147,4,0,3,11,6,11,0,13,22,13,22,4,655,11,45,23,0,21,43,24,3,17,7,4,18,34,"24410",0,5,10,69,82,155,87,22,66,314,11,0,0,7,14,0,53,7,0,122,876,13,39,30,0,0,73,42,236,21,19,3,0,0,4,22,0,7,3,17,0,0,5,0,22,226,0,23,421,13,12,4,0,59,0,10,0,107,4,0,3,11,5,20,18,17,13,0,7,5,22,0,119,38,0,206,403,0,0,6,0,186,31,4,66,0,0,25,0,51,98,62,0,23,0,9,3,0,4,351,0,48,0,11,7,95,0,3,56,33,52,5,3,151,13,6,37,66,135,132,0,8,0,0,4,4,13,14,43,14,0,6,0,77,0,28,"Maroondah (C)",5,0,28,3,14,93,10,8,0,286,4,16,40,37,6,52,11,0,44,20,0,369,86,7,3,4,16,62,19,4
0,0,0,3,34,0,0,143,5,0,0,6,3,4,0,12,34,3,3,0,1399,8,4,36,0,9,23,57,0,108,3,11,32,10,"24600",0,21,11,267,0,429,32,6,24,330,25,0,3,0,10,3,22,3,6,1047,103,8,293,18,0,0,5,37,1098,45,19,23,0,0,7,0,3,24,8,35,0,5,8,0,0,745,0,26,24,3,29,3,10,28,0,10,0,120,9,0,5,0,0,30,6,10,557,0,3,55,47,3,751,50,0,73,236,0,0,3,0,550,0,0,35,9,0,65,3,312,934,3,19,15,0,5,0,0,3,181,0,74,4,0,5,20,0,8,53,20,37,0,208,179,12,8,3,121,114,136,0,3,0,0,23,3,6,38,3,107,0,0,9,56,0,10,"Melbourne (C)",40,0,9,5,0,3,9,88,0,94,9,30,20,389,3,27,19,3,72,121,9,657,27,0,0,0,6,648,74,9
0,0,0,25,23,0,0,185,4,0,3,17,46,11,0,12,7,12,4,0,1433,38,25,28,0,9,41,173,0,114,14,36,35,12,"24650",6,4,19,49,10,930,48,14,70,589,6,0,4,0,9,11,28,132,3,136,84,41,22,316,0,0,12,151,217,39,126,170,0,0,4,9,0,4,38,22,0,0,7,0,0,460,5,15,40,5,0,0,22,275,0,8,5,113,8,5,15,5,9,24,3,8,23,3,16,41,574,0,125,9,5,19,201,0,0,72,0,101,6,39,48,13,0,68,23,262,51,21,0,87,0,40,3,8,3,245,0,29,0,3,3,39,39,3,26,105,50,0,0,292,28,33,4,82,66,217,0,3,4,4,42,7,0,10,12,272,0,3,9,470,0,36,"Melton (C)",5,0,9,0,27,4,11,32,0,103,151,15,55,39,3,54,6,4,321,13,0,2207,67,4,0,6,10,27,36,21
0,0,0,0,4,3,0,56,0,0,0,0,3,0,0,0,5,0,0,0,252,0,12,0,0,12,15,7,0,142,9,5,8,3,"24780",0,0,0,8,0,61,13,0,7,32,0,0,0,0,0,0,3,0,8,3,0,0,0,15,0,0,6,25,38,13,7,0,3,0,0,3,0,0,4,8,0,0,0,0,0,82,0,0,0,0,4,0,27,33,0,0,0,31,0,0,3,0,0,0,0,0,0,0,0,44,0,0,20,3,0,0,51,0,0,0,0,28,7,0,3,14,0,0,0,26,70,11,3,12,0,3,0,0,0,58,0,0,0,0,4,18,14,0,11,7,14,0,19,11,0,9,0,5,13,4,0,0,0,0,43,6,0,3,3,12,0,0,0,29,0,0,"Mildura (RC)",0,0,3,0,3,0,6,0,0,42,0,0,0,0,0,0,0,9,21,0,0,158,5,0,0,0,5,52,3,0
0,0,0,0,9,0,0,39,0,0,0,3,0,3,0,0,3,0,0,0,222,5,11,3,0,8,12,10,0,16,0,0,6,3,"24850",0,0,0,17,0,63,4,0,20,40,0,0,0,3,6,0,4,3,0,24,0,6,6,18,0,0,9,5,38,0,5,3,0,0,0,6,0,0,0,0,0,0,0,0,0,74,0,3,0,9,3,0,0,20,0,3,0,46,0,0,0,3,0,5,3,3,4,0,0,7,17,0,18,3,0,0,59,0,0,8,0,35,3,0,18,0,0,3,0,22,9,8,0,4,0,0,0,0,0,78,0,10,0,0,0,22,0,0,12,5,11,0,4,24,4,0,0,15,20,21,0,0,0,0,3,4,3,3,4,12,0,0,0,23,0,5,"Mitchell (S)",0,0,3,0,0,0,3,0,0,58,4,0,8,11,0,3,0,0,14,0,0,128,27,0,0,0,8,8,7,0
0,0,0,0,3,0,0,41,0,0,0,0,0,3,0,0,8,3,0,0,193,0,5,0,0,11,8,6,0,0,0,0,7,3,"24900",0,0,0,5,0,44,3,0,15,5,0,0,0,0,0,3,0,0,0,5,3,0,0,7,0,0,10,8,18,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,42,0,6,3,3,3,0,0,15,0,6,0,31,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,3,0,0,15,0,0,0,0,26,4,0,9,0,0,0,0,33,6,7,5,13,0,0,0,0,0,64,0,7,0,0,0,26,0,0,4,0,17,0,0,4,0,8,0,3,0,4,0,0,0,0,0,0,4,5,3,7,0,0,0,9,0,0,"Moira (S)",0,0,0,0,0,0,0,0,0,57,0,0,3,0,0,0,0,0,14,0,0,96,24,0,0,0,0,7,3,0
0,0,3,12,39,7,4,163,0,0,37,55,218,7,0,36,20,54,13,9,1037,23,14,112,0,30,35,131,3,186,26,23,58,41,"24970",7,18,107,72,6,299,98,146,37,3205,58,5,0,3,17,8,69,16,6,947,64,45,53,124,0,14,29,117,359,110,31,9,0,0,18,16,3,10,16,75,0,7,25,0,5,271,0,97,25,6,12,0,35,111,3,16,4,136,70,6,3,12,10,46,7,51,301,10,13,30,55,0,186,34,3,9,480,4,0,7,17,260,37,18,60,36,0,70,0,189,457,47,3,42,0,17,14,3,8,265,0,26,5,60,4,50,48,7,73,587,85,0,55,1158,78,30,11,346,151,401,0,9,3,0,39,9,23,14,26,74,0,3,10,137,0,259,"Monash (C)",29,3,12,12,13,0,29,346,0,160,4,56,110,240,4,407,9,23,250,53,3,717,72,7,31,45,28,240,106,8
0,0,4,15,78,12,0,373,12,0,0,22,3,12,0,9,48,25,34,9,1600,30,33,28,0,49,86,18,0,67,13,3,60,71,"17150",4,6,15,147,3,326,132,0,97,72,21,0,3,5,23,0,107,75,0,162,31,37,24,58,0,0,42,99,327,108,23,55,0,0,9,27,4,7,7,72,0,3,17,0,3,565,0,33,9,18,37,3,15,148,0,22,0,262,26,3,4,13,13,40,27,19,10,4,11,12,294,0,194,77,0,0,628,3,0,58,4,432,27,8,94,7,0,94,6,121,89,56,3,59,0,31,3,7,4,489,0,78,0,0,0,68,9,3,47,12,135,0,5,29,29,14,5,90,211,246,0,12,0,0,29,4,27,28,40,45,3,0,3,169,0,9,"Sutherland Shire (A)",0,0,13,3,22,0,21,0,0,239,72,9,50,38,21,14,9,0,52,59,0,802,119,9,9,13,30,39,13,10
0,0,0,10,101,14,0,417,3,0,0,9,0,11,3,10,74,5,10,0,2387,27,18,42,0,65,50,34,3,176,14,11,166,39,"17200",0,23,8,721,10,595,65,3,47,163,40,0,5,5,40,0,56,13,9,630,100,18,489,21,0,3,18,89,4128,109,15,25,3,0,13,11,0,70,7,73,0,12,20,0,9,1126,0,46,33,12,54,0,21,112,0,13,0,330,17,0,0,0,20,48,25,15,172,3,3,83,68,3,3325,109,0,37,528,0,0,12,3,1297,8,5,111,12,0,187,3,252,810,20,33,54,4,17,3,0,5,408,0,210,4,0,18,16,0,16,58,13,156,0,122,105,29,7,4,60,296,325,7,0,3,0,32,0,16,119,4,87,0,0,13,119,0,12,"Sydney (C)",3,4,24,6,8,0,80,21,0,230,8,46,50,326,14,6,30,4,63,263,14,997,35,0,3,3,3,581,32,20
0,0,0,0,13,3,0,41,0,0,0,0,4,0,0,0,16,0,0,0,206,0,11,8,0,13,6,6,0,0,0,0,11,3,"17310",0,0,0,13,3,97,17,0,16,19,0,0,0,0,3,0,5,0,0,27,20,0,0,6,0,0,7,4,32,16,28,0,0,0,0,0,0,0,0,11,0,0,0,0,0,60,0,0,15,0,9,0,0,28,0,3,0,41,7,0,4,0,0,3,3,0,8,0,0,0,0,0,12,17,0,3,80,0,0,0,0,62,4,0,3,0,0,0,0,14,54,8,0,18,0,0,3,0,0,59,0,10,6,0,0,19,4,0,11,4,30,0,10,9,0,0,0,0,26,9,0,0,0,0,0,0,7,4,4,25,0,0,0,30,0,0,"Tamworth Regional (A)",0,0,3,0,0,0,7,0,0,54,0,0,3,4,3,0,0,0,13,0,0,241,17,0,0,0,12,32,0,0
0,0,0,0,15,0,0,20,3,0,3,3,20,0,0,0,4,3,4,0,160,4,3,3,0,3,0,46,0,29,0,17,19,4,"17100",14,3,7,16,17,177,7,60,0,677,9,0,17,5,7,3,3,3,3,64,60,8,19,14,0,0,3,9,154,467,11,0,0,0,9,0,0,3,4,308,4,3,116,0,6,49,0,14,19,3,0,0,5,37,0,0,0,25,11,3,0,0,0,6,3,6,3,0,7,5,3,0,105,5,0,5,46,7,0,0,0,39,3,12,11,10,0,11,0,33,118,0,0,15,0,3,0,0,7,13,0,5,0,46,0,3,5,0,6,131,17,0,13,156,4,9,9,22,18,32,0,0,0,0,10,0,0,0,0,30,0,0,3,45,0,78,"Strathfield (A)",0,0,0,4,6,0,7,47,0,12,0,16,10,28,6,132,0,0,92,6,3,321,0,0,4,3,0,66,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,"17350",0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,"Temora (A)",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,3,0,0,0,0,0,0,0,0,"17400",0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tenterfield (A)",0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
