f_tot_0_4_yrs, p_chile_5_14_yrs, p_china_55_64_yrs, p_egypt_75_84_yrs, f_zimbabwe_55_64_yrs, p_england_tot, p_cambodia_0_4_yrs, p_afghanistan_75_84_yrs, p_france_tot, p_afghanistan_0_4_yrs, p_australia_45_54_yrs, f_wales_85_yrs_ov, p_china_65_74_yrs, f_wales_25_44_yrs, p_afghanistan_tot, p_fiji_tot, p_fiji_75_84_yrs, p_australia_25_44_yrs, f_vietnam_0_4_yrs, p_australia_15_24_yrs, p_australia_55_64_yrs, f_vietnam_65_74_yrs, p_cambodia_25_44_yrs, f_wales_15_24_yrs, p_germany_25_44_yrs, f_zimbabwe_75_84_yrs, p_france_15_24_yrs, p_afghanistan_45_54_yrs, p_france_0_4_yrs, f_cob_ns_tot, f_cob_ns_65_74_yrs, f_wales_5_14_yrs, p_afghanistan_5_14_yrs, p_canada_45_54_yrs, f_elsewhere_15_24_yrs, p_germany_65_74_yrs, f_zimbabwe_0_4_yrs, lga_code_2016, f_tot_75_84_yrs, p_egypt_45_54_yrs, p_bosnia_herzegov_15_24_yrs, p_england_75_84_yrs, f_vietnam_45_54_yrs, p_china_75_84_yrs, f_tot_55_64_yrs, p_croatia_25_44_yrs, f_cob_ns_45_54_yrs, p_france_45_54_yrs, p_croatia_5_14_yrs, f_cob_ns_85_yrs_ov, p_bosnia_herzegov_85_yrs_ov, p_bangladesh_5_14_yrs, p_bangladesh_0_4_yrs, f_elsewhere_75_84_yrs, p_cambodia_tot, p_bosnia_herzegov_45_54_yrs, p_afghanistan_85_yrs_ov, f_cob_ns_75_84_yrs, p_bosnia_herzegov_55_64_yrs, p_australia_85_yrs_ov, p_australia_5_14_yrs, p_china_tot, p_china_0_4_yrs, p_bangladesh_tot, p_canada_25_44_yrs, f_elsewhere_tot, p_bangladesh_75_84_yrs, f_vietnam_5_14_yrs, p_france_25_44_yrs, p_germany_5_14_yrs, p_egypt_tot, f_tot_5_14_yrs, f_wales_65_74_yrs, p_cambodia_65_74_yrs, p_bosnia_herzegov_tot, p_cambodia_55_64_yrs, p_cambodia_15_24_yrs, p_egypt_25_44_yrs, p_china_5_14_yrs, f_vietnam_15_24_yrs, p_egypt_65_74_yrs, p_egypt_15_24_yrs, p_bangladesh_55_64_yrs, p_england_25_44_yrs, p_afghanistan_25_44_yrs, p_france_85_yrs_ov, p_bangladesh_15_24_yrs, f_tot_15_24_yrs, p_australia_65_74_yrs, p_fiji_5_14_yrs, p_canada_tot, p_fiji_45_54_yrs, p_fiji_25_44_yrs, f_vietnam_tot, p_chile_55_64_yrs, p_bosnia_herzegov_75_84_yrs, p_croatia_0_4_yrs, f_elsewhere_55_64_yrs, p_germany_tot, p_bangladesh_45_54_yrs, f_zimbabwe_5_14_yrs, f_cob_ns_25_44_yrs, p_egypt_5_14_yrs, p_australia_tot, p_france_55_64_yrs, p_bosnia_herzegov_5_14_yrs, f_tot_45_54_yrs, p_cambodia_85_yrs_ov, p_bosnia_herzegov_65_74_yrs, p_croatia_85_yrs_ov, f_zimbabwe_45_54_yrs, p_canada_0_4_yrs, p_england_5_14_yrs, p_fiji_55_64_yrs, p_croatia_55_64_yrs, p_chile_65_74_yrs, p_australia_75_84_yrs, p_canada_75_84_yrs, f_vietnam_25_44_yrs, p_egypt_85_yrs_ov, p_canada_65_74_yrs, f_cob_ns_15_24_yrs, p_china_25_44_yrs, p_germany_85_yrs_ov, f_tot_tot, f_tot_85_yrs_ov, p_chile_0_4_yrs, p_bangladesh_65_74_yrs, f_vietnam_55_64_yrs, f_vietnam_75_84_yrs, p_chile_85_yrs_ov, p_england_0_4_yrs, p_chile_tot, p_croatia_65_74_yrs, p_england_85_yrs_ov, p_chile_75_84_yrs, p_france_5_14_yrs, f_wales_0_4_yrs, p_fiji_85_yrs_ov, f_zimbabwe_25_44_yrs, p_croatia_45_54_yrs, f_zimbabwe_15_24_yrs, p_england_65_74_yrs, p_germany_0_4_yrs, p_cambodia_5_14_yrs, p_croatia_75_84_yrs, p_canada_5_14_yrs, p_england_15_24_yrs, p_bangladesh_85_yrs_ov, p_england_45_54_yrs, p_england_55_64_yrs, f_vietnam_85_yrs_ov, p_china_45_54_yrs, p_chile_15_24_yrs, f_zimbabwe_85_yrs_ov, p_egypt_0_4_yrs, f_elsewhere_0_4_yrs, p_croatia_15_24_yrs, p_afghanistan_55_64_yrs, p_fiji_65_74_yrs, p_afghanistan_15_24_yrs, f_cob_ns_0_4_yrs, p_bosnia_herzegov_0_4_yrs, p_afghanistan_65_74_yrs, f_wales_45_54_yrs, f_cob_ns_5_14_yrs, p_fiji_15_24_yrs, p_china_15_24_yrs, f_wales_75_84_yrs, f_elsewhere_25_44_yrs, f_zimbabwe_65_74_yrs, p_chile_25_44_yrs, lga_name_2016, p_france_65_74_yrs, p_egypt_55_64_yrs, f_zimbabwe_tot, p_canada_15_24_yrs, p_croatia_tot, f_elsewhere_85_yrs_ov, f_elsewhere_65_74_yrs, p_bosnia_herzegov_25_44_yrs, f_elsewhere_45_54_yrs, f_wales_55_64_yrs, p_germany_45_54_yrs, p_fiji_0_4_yrs, p_france_75_84_yrs, p_canada_55_64_yrs, p_bangladesh_25_44_yrs, p_germany_55_64_yrs, f_wales_tot, f_cob_ns_55_64_yrs, p_cambodia_45_54_yrs, p_germany_15_24_yrs, p_chile_45_54_yrs, p_cambodia_75_84_yrs, f_tot_65_74_yrs, f_elsewhere_5_14_yrs, p_canada_85_yrs_ov, p_china_85_yrs_ov, p_australia_0_4_yrs, f_tot_25_44_yrs, p_germany_75_84_yrs
78,0,0,0,0,0,0,0,0,0,100,0,0,0,0,7,0,368,0,247,78,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,"32770",3,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,24,0,0,0,6,0,0,0,0,0,0,0,0,3,0,1359,0,0,59,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Doomadgee (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,174,212,0
284,0,0,0,0,623,0,0,63,0,1130,0,0,3,0,10,0,1848,0,769,1176,0,0,0,34,0,9,0,0,883,98,0,0,9,7,23,0,"32810",237,0,0,50,0,5,904,3,126,4,0,40,0,0,0,3,0,4,0,45,0,70,1082,21,0,0,19,112,0,0,39,3,8,601,3,0,7,0,0,0,0,0,3,0,0,142,0,0,0,525,743,0,44,0,3,6,0,0,0,15,132,0,0,262,0,7612,4,0,915,0,0,0,0,0,21,3,0,0,271,3,3,0,3,74,15,0,5758,86,0,0,0,0,0,3,10,0,5,0,0,0,0,0,0,0,115,0,0,0,0,29,0,141,128,0,3,0,0,0,0,0,0,0,0,33,0,0,0,70,0,0,3,37,0,4,"Douglas (S)",0,3,3,3,8,0,15,0,26,0,31,0,3,3,0,19,13,137,0,6,0,0,595,0,0,0,518,1615,18
361,0,0,0,0,100,0,0,3,0,1141,0,0,0,0,4,0,2008,0,984,1155,0,0,0,4,0,0,0,0,574,72,0,0,3,4,5,0,"33610",288,0,0,6,0,0,656,0,79,3,0,10,0,0,0,0,3,0,0,43,0,183,1356,4,0,0,3,25,0,0,0,0,4,726,0,0,0,0,0,4,3,0,0,0,0,20,0,0,0,569,853,0,15,0,0,0,0,0,0,7,18,0,0,132,0,8814,0,0,676,0,0,0,0,5,3,3,0,0,475,0,0,0,0,58,5,0,5288,129,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,23,0,0,0,0,3,0,19,20,0,0,0,0,0,0,0,0,0,0,32,0,0,0,62,0,0,0,14,0,0,"Goondiwindi (R)",0,0,9,0,0,0,3,0,0,0,3,0,0,0,0,0,0,85,0,0,0,0,540,0,0,0,653,1338,6
1259,0,7,5,6,1725,0,0,47,0,5306,0,6,0,0,35,0,8022,0,4431,5870,0,0,0,19,0,3,0,0,2267,350,0,0,9,9,77,0,"33620",1533,0,0,254,6,0,3912,0,336,10,0,146,0,0,0,16,3,0,0,209,0,669,5828,32,0,3,18,202,0,3,12,3,9,3099,8,0,4,0,3,0,0,0,3,0,0,129,0,0,0,2431,5012,4,69,8,5,23,0,0,0,41,250,0,0,400,0,39681,4,0,3630,0,0,0,7,0,38,4,5,0,2097,3,17,0,18,182,8,12,24985,616,0,0,0,0,0,3,3,6,53,0,0,0,0,5,4,3,502,0,0,6,3,37,0,300,403,0,3,0,0,0,3,0,0,3,0,84,0,0,7,202,3,0,0,34,0,0,"Gympie (R)",14,3,19,0,25,8,29,0,59,4,30,0,0,21,3,43,20,365,0,6,0,0,3420,5,0,3,2442,5095,57
230,0,0,0,0,161,0,0,7,0,1286,0,0,0,0,20,0,1590,0,1003,1397,0,0,0,3,0,0,0,0,470,67,0,0,3,0,19,0,"33800",520,0,0,32,0,0,826,0,64,3,0,30,0,0,0,7,0,0,0,55,0,249,1138,7,0,4,0,25,0,0,0,0,0,585,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,478,1096,3,19,0,7,3,0,0,0,8,34,0,0,90,0,8883,4,0,773,0,0,0,0,0,6,8,0,0,686,4,0,0,3,36,0,7,5332,253,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,46,0,0,0,0,0,0,18,31,0,0,0,0,0,0,0,0,0,0,17,0,0,0,32,3,0,0,3,0,0,"Hinchinbrook (S)",3,0,4,0,7,3,6,0,3,0,0,0,0,3,3,6,0,79,0,0,0,0,707,0,0,0,435,942,3
38,0,0,0,0,4,0,0,0,0,94,0,0,0,0,0,0,263,0,165,64,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,"33830",8,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,156,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,0,0,45,0,0,0,0,0,0,0,0,0,17,0,0,0,0,3,0,0,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"Hope Vale (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,97,131,0
7819,0,37,0,11,6026,0,0,98,0,15843,0,23,21,114,744,20,38424,3,21123,12809,28,14,8,108,0,5,14,0,6752,521,5,11,45,502,183,0,"33960",3395,3,11,620,126,9,9629,14,923,26,0,121,0,6,0,93,39,10,0,352,16,1609,24603,619,11,83,85,3544,0,11,25,7,75,14543,15,0,70,8,0,9,33,31,8,17,4,1003,49,0,4,13550,8102,32,209,161,329,622,47,7,0,374,611,3,13,1937,34,141232,18,0,12371,0,4,7,18,7,295,80,19,26,3973,3,289,0,12,900,283,21,97937,1409,0,0,123,6,6,18,186,18,157,11,0,0,0,73,15,11,1044,3,0,21,13,273,0,1483,1133,6,115,4,0,0,36,0,3,40,30,499,0,0,19,773,83,100,8,1353,0,54,"Ipswich (C)",12,8,140,18,85,27,219,22,608,20,95,3,3,26,63,104,93,726,5,21,45,3,6298,324,3,0,14755,28933,73
991,0,5,0,0,209,0,0,8,0,1903,0,0,0,0,9,0,5174,0,1783,1331,0,0,0,9,0,0,0,0,1236,53,0,0,0,9,4,0,"33980",128,0,0,4,0,0,751,0,175,6,0,3,0,0,0,0,0,0,0,17,0,64,2782,29,0,0,10,66,0,0,0,0,3,1586,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,1136,572,0,22,3,3,10,3,0,0,3,30,0,0,474,0,15606,0,0,1177,0,0,0,3,0,5,3,0,0,202,0,3,0,4,172,13,0,9516,49,0,0,0,0,0,3,3,0,0,0,0,0,0,6,0,0,22,0,0,0,0,12,0,57,51,0,9,0,0,0,0,0,0,0,0,95,0,0,0,150,0,0,0,31,0,0,"Isaac (R)",0,0,17,0,0,0,0,0,12,0,3,0,0,3,0,8,0,100,0,0,0,0,325,8,0,0,1797,3376,0
35,0,0,0,0,3,0,0,0,0,115,0,0,0,0,0,0,284,0,144,86,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,"34420",0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,170,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922,0,0,64,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,493,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kowanyama (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,83,158,0
954,0,4,0,0,1021,0,0,22,0,4087,0,0,0,0,27,0,6602,0,3683,4088,0,0,0,14,0,3,0,0,1422,194,0,0,11,9,41,0,"34530",980,0,0,127,3,0,2584,0,238,8,0,58,0,0,0,12,0,0,0,100,0,489,4383,28,0,0,17,143,0,0,3,3,3,2256,5,0,3,0,0,0,3,0,3,0,0,141,0,0,0,1945,2842,0,56,3,10,11,5,0,0,22,134,0,0,303,0,29404,9,0,2668,0,0,0,3,0,41,3,0,3,1353,0,8,0,9,132,13,3,17649,404,0,0,0,0,0,7,9,3,46,0,3,0,0,4,3,0,215,0,0,4,0,37,0,204,201,0,3,0,0,0,3,0,0,3,0,54,0,0,3,129,0,0,3,39,3,3,"Livingstone (S)",0,0,14,0,10,4,25,0,24,0,22,0,0,11,0,22,11,218,0,5,0,0,1856,5,3,0,1877,3991,17
33,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,181,0,122,51,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,"34570",3,0,0,0,0,0,25,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,18,0,0,0,0,0,0,0,0,0,0,0,0,9,0,675,0,0,45,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lockhart River (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,85,98,0
1109,0,3,0,6,1077,0,0,40,0,4111,3,0,9,30,28,0,6826,0,4286,3626,0,10,3,18,0,15,0,0,1766,200,0,0,8,26,50,0,"34580",849,0,0,136,0,0,2374,0,290,8,0,49,0,3,0,3,10,3,0,113,0,421,4742,101,0,44,16,217,0,5,15,0,7,2493,6,0,0,0,0,0,0,0,0,0,0,96,18,0,7,2741,2826,0,48,0,9,24,8,0,0,33,150,0,0,406,5,30174,0,0,2781,0,0,0,3,0,13,9,0,0,1222,0,16,0,6,236,33,11,19309,365,0,0,5,0,0,0,21,4,39,0,0,0,0,11,0,7,272,0,0,0,0,55,0,243,215,0,10,0,0,0,7,0,0,0,8,75,0,0,0,153,3,52,0,80,3,9,"Lockyer Valley (R)",3,0,34,13,11,3,27,0,18,4,25,0,0,6,32,21,18,251,3,3,3,0,1931,19,3,0,2120,4667,17
11368,0,211,10,49,11617,5,4,186,10,22108,3,102,22,1412,1784,55,51255,4,30259,18790,24,313,4,170,6,9,113,0,10543,909,0,96,62,780,384,0,"34590",5103,17,42,1332,105,70,17038,90,1452,68,3,193,8,13,8,245,875,128,0,467,114,1744,36931,1811,16,147,136,6224,0,15,34,4,179,22152,22,72,590,140,63,50,76,38,34,19,10,1533,704,7,11,20722,12979,66,358,345,760,548,30,22,0,836,1203,16,10,2913,20,199656,25,4,20095,19,29,11,65,3,275,282,107,13,4786,10,278,4,31,1374,787,57,153480,2089,0,0,76,10,5,33,140,98,470,5,0,0,16,110,102,27,2621,0,29,73,25,475,0,2414,2448,5,271,3,0,3,36,15,40,123,429,721,0,22,30,1269,134,223,11,2126,13,40,"Logan (C)",37,27,280,23,508,87,513,244,1154,29,167,12,12,55,92,209,130,1242,205,51,41,30,11915,438,10,40,20798,43012,172
57,0,0,0,0,3,0,0,0,0,100,0,0,0,0,0,0,223,0,187,62,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,"37550",0,0,0,0,0,0,35,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,28,0,0,0,0,0,0,0,0,0,4,0,0,3,0,922,0,0,64,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"Woorabinda (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,21,0,0,0,102,115,0
33,0,0,0,0,10,0,0,0,0,135,0,0,0,0,0,0,204,0,96,148,0,0,0,0,0,0,0,0,59,11,0,0,0,0,3,0,"37400",27,0,0,0,0,0,75,0,9,0,0,3,0,0,0,0,0,0,0,0,0,18,107,0,0,0,0,10,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,58,116,0,0,0,0,0,0,0,0,3,6,0,0,13,0,945,0,0,88,0,0,0,0,0,0,0,0,0,52,0,0,0,0,3,0,0,538,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,"Winton (S)",0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,14,0,0,0,0,67,0,0,0,66,124,0
15,0,0,0,0,4,0,0,0,0,39,0,0,0,0,0,0,85,0,43,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"37570",0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wujal Wujal (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,31,47,0
138,0,0,0,0,0,0,0,0,0,297,0,0,0,0,0,0,627,0,486,170,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,"37600",14,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,598,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,66,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2538,0,0,163,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1278,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yarrabah (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,273,300,0
254,0,34,0,0,880,0,0,62,0,1176,0,14,0,24,18,0,3230,0,1962,1163,0,7,0,29,0,15,0,0,1008,107,0,0,3,138,33,0,"40070",406,0,0,74,3,3,939,6,96,12,0,26,0,7,0,17,17,3,0,51,6,228,468,2877,11,44,39,508,0,3,22,0,20,359,3,0,12,0,7,8,33,61,0,0,0,159,6,0,7,3266,1036,0,80,3,6,120,0,3,0,15,99,3,0,321,3,10050,0,0,945,0,3,4,0,0,20,3,4,0,406,3,44,3,6,257,965,3,10753,238,0,0,4,0,0,0,15,4,29,0,0,0,0,6,5,4,161,0,0,0,0,83,0,164,187,0,71,0,0,0,9,0,0,0,9,24,0,0,0,21,0,1733,0,239,0,14,"Adelaide (C)",10,0,11,22,23,9,13,4,35,0,9,0,3,3,27,7,13,112,0,4,0,0,878,23,0,6,374,3481,9
964,3,6,4,3,2987,0,0,30,0,4581,0,7,3,0,12,0,6347,0,4108,4213,0,4,0,34,5,3,0,0,1007,138,0,0,17,15,115,0,"40120",875,0,0,295,5,0,3044,0,155,5,0,26,0,0,0,19,5,3,0,81,0,427,4881,113,0,0,29,304,0,3,13,0,9,2646,5,0,8,0,0,0,9,8,3,0,0,291,0,0,0,2153,2853,0,83,0,3,44,0,0,0,42,372,0,0,189,0,30228,8,0,3165,0,0,0,10,0,101,4,4,0,989,0,18,0,13,86,53,33,19528,408,0,0,4,0,0,12,8,3,92,0,0,0,0,0,0,0,624,0,0,4,6,115,0,730,730,0,13,0,0,0,4,0,0,0,0,32,0,0,13,101,3,13,10,73,0,3,"Adelaide Hills (DC)",3,0,17,3,14,18,49,5,66,15,60,0,0,14,0,63,44,205,0,6,0,0,2208,11,0,0,1830,4073,55
565,0,4,0,4,2425,0,0,20,0,2489,4,3,0,0,5,0,3852,0,2063,2935,0,3,0,17,0,0,0,0,938,165,0,0,0,3,66,0,"40220",1116,0,0,469,3,3,2115,0,121,3,0,32,0,0,0,20,3,0,0,83,0,538,2635,24,0,3,6,98,0,0,3,0,0,1427,7,0,0,0,0,0,0,0,0,0,0,153,0,0,0,1167,2882,0,29,3,0,8,0,0,0,24,183,0,0,188,0,19803,3,0,1731,0,0,0,0,0,53,0,6,0,1354,0,0,0,14,75,6,23,13271,487,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,697,0,0,3,3,46,0,389,472,0,5,0,0,0,0,0,0,0,0,39,0,0,4,81,0,3,4,15,0,0,"Alexandrina (DC)",4,0,5,0,11,3,16,0,12,10,13,0,0,3,3,31,34,156,0,3,0,0,2238,0,0,0,1069,2424,28
126,0,0,0,0,56,0,0,0,0,342,0,0,0,0,6,0,665,0,355,377,0,0,0,0,0,0,0,0,211,20,0,0,0,0,0,0,"41010",66,0,0,6,0,0,246,0,24,0,0,18,0,0,0,0,0,0,0,18,0,44,408,0,0,0,0,11,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,192,272,0,4,4,0,0,0,0,0,3,6,0,0,56,0,2781,0,0,215,0,0,0,0,0,0,0,0,0,97,0,0,0,0,16,0,0,1716,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,7,18,0,0,0,0,0,0,0,0,0,0,14,0,0,0,18,0,0,0,5,0,0,"Ceduna (DC)",0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,4,3,25,0,0,0,0,164,0,0,0,218,439,0
2906,0,112,15,0,4114,0,0,119,8,10592,4,60,14,236,51,0,19466,8,10541,8842,106,79,3,95,0,12,14,0,3097,326,9,18,21,246,316,0,"41060",3915,9,29,391,278,55,7274,98,469,23,0,162,3,11,3,185,294,114,0,290,119,1773,9436,1402,13,89,80,2232,0,33,42,6,192,5555,9,35,519,61,13,55,48,96,37,8,0,679,102,4,9,6723,5686,5,166,6,16,1270,8,33,0,210,756,8,3,756,33,74780,12,3,7922,3,45,51,3,5,192,10,106,16,3051,0,450,12,17,318,558,67,57111,2310,0,0,247,42,0,32,51,108,205,0,3,0,0,14,86,3,660,0,5,136,13,195,0,883,872,19,151,4,0,3,29,18,11,3,78,129,0,5,11,214,8,410,9,752,0,18,"Charles Sturt (C)",9,24,27,10,598,140,200,179,297,10,58,0,3,25,65,65,75,428,73,30,9,16,5612,177,0,6,5391,14892,109
105,0,0,0,0,9,0,0,0,0,236,0,0,0,0,0,0,677,0,417,136,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,"40250",18,0,0,0,0,0,100,0,6,0,0,3,0,0,0,0,0,0,0,0,0,9,349,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,59,0,0,0,0,0,0,0,0,0,3,0,0,23,0,2072,0,0,141,0,0,0,0,0,0,0,0,0,24,0,0,0,0,10,0,0,1190,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,0,0,0,0,0,0,"Anangu Pitjantjatjara (AC)",0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,34,0,0,0,167,377,0
610,0,0,0,0,1433,0,0,16,0,2594,0,0,3,0,9,0,4465,0,2308,2560,0,0,0,21,0,3,0,0,728,87,0,0,7,3,55,0,"40310",743,0,0,190,0,0,1761,0,112,3,0,39,0,0,0,16,0,0,0,52,0,472,2899,18,0,0,7,73,0,0,8,0,0,1502,3,0,0,0,0,0,3,0,0,0,0,116,0,0,0,1205,1933,3,25,0,3,0,0,0,0,13,173,0,3,152,0,19419,4,0,1723,0,0,4,3,0,32,0,0,0,972,0,0,0,3,67,13,16,11921,400,0,0,0,0,0,0,3,0,51,0,0,0,0,3,0,0,318,0,0,0,0,21,0,339,362,0,0,0,0,0,0,0,0,0,0,21,0,0,0,56,0,0,0,20,0,3,"Barossa (DC)",5,0,9,0,6,4,9,0,10,4,15,0,0,4,0,30,12,132,0,0,0,0,1343,3,0,0,1220,2644,36
64,0,0,0,0,104,0,0,3,0,286,0,0,0,0,0,0,367,0,164,363,0,0,0,0,0,0,0,0,101,16,0,0,0,0,9,0,"40430",124,0,0,12,0,0,219,0,14,0,0,13,0,0,0,0,0,0,0,9,0,76,214,0,0,0,0,3,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,350,0,0,0,0,0,0,0,0,0,14,0,0,11,0,2120,0,0,162,0,0,0,0,0,0,0,0,0,179,0,0,0,0,6,0,0,1234,66,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,47,0,0,0,0,0,0,12,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"Barunga West (DC)",3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,216,0,0,0,120,202,3
272,0,3,0,0,327,0,0,12,0,1117,0,0,0,0,0,0,1800,0,1005,1231,0,0,0,3,0,0,0,0,428,58,0,0,0,3,17,0,"40520",393,0,0,55,0,0,776,0,67,5,0,31,0,0,0,12,0,0,0,47,0,212,1224,13,0,5,4,41,0,0,3,0,0,608,0,0,4,0,0,0,0,0,0,0,0,21,0,0,0,553,891,0,8,0,0,0,0,0,0,4,44,0,0,87,0,8449,0,0,735,0,3,5,0,0,7,0,3,0,435,0,0,0,0,36,9,6,5274,211,0,0,0,0,0,0,0,12,14,0,0,0,0,0,0,0,78,0,0,14,0,8,0,70,74,0,0,0,0,0,0,0,0,0,0,8,0,0,0,33,0,0,0,5,0,0,"Berri and Barmera (DC)",3,0,0,0,35,3,8,0,4,0,7,0,0,0,5,8,3,66,0,0,0,0,607,3,0,0,534,1126,4
