m_se_europe_nfd_85_yrs_ov, f_bangladesh_45_54_yrs, m_taiwan_45_54_yrs, f_bangladesh_5_14_yrs, f_bosnia_herzegov_45_54_yrs, m_usa_75_84_yrs, f_bosnia_herzegov_55_64_yrs, m_taiwan_15_24_yrs, m_vietnam_65_74_yrs, m_se_europe_nfd_75_84_yrs, m_turkey_0_4_yrs, m_taiwan_85_yrs_ov, f_afghanistan_5_14_yrs, f_canada_55_64_yrs, f_bangladesh_25_44_yrs, m_sri_lanka_tot, m_zimbabwe_tot, f_australia_65_74_yrs, m_zimbabwe_75_84_yrs, f_chile_15_24_yrs, f_bosnia_herzegov_0_4_yrs, f_canada_0_4_yrs, m_vietnam_15_24_yrs, m_usa_85_yrs_ov, m_elsewhere_85_yrs_ov, m_wales_85_yrs_ov, m_wales_45_54_yrs, m_elsewhere_15_24_yrs, m_elsewhere_25_44_yrs, m_cob_ns_45_54_yrs, lga_code_2016, m_elsewhere_0_4_yrs, f_australia_0_4_yrs, m_vietnam_25_44_yrs, f_bangladesh_0_4_yrs, m_cob_ns_5_14_yrs, f_cambodia_75_84_yrs, f_bangladesh_55_64_yrs, f_chile_75_84_yrs, f_bangladesh_tot, f_chile_55_64_yrs, m_thailand_45_54_yrs, m_tot_85_yrs_ov, m_usa_65_74_yrs, m_elsewhere_55_64_yrs, m_turkey_tot, f_canada_5_14_yrs, m_cob_ns_tot, m_sri_lanka_0_4_yrs, m_taiwan_75_84_yrs, m_turkey_65_74_yrs, m_vietnam_5_14_yrs, m_sri_lanka_5_14_yrs, m_zimbabwe_45_54_yrs, f_chile_45_54_yrs, f_bosnia_herzegov_15_24_yrs, m_usa_5_14_yrs, f_bangladesh_15_24_yrs, m_wales_15_24_yrs, m_sri_lanka_15_24_yrs, m_thailand_15_24_yrs, m_zimbabwe_5_14_yrs, m_fyrom_45_54_yrs, m_fyrom_65_74_yrs, f_afghanistan_0_4_yrs, m_se_europe_nfd_15_24_yrs, m_tot_tot, f_chile_0_4_yrs, m_tot_75_84_yrs, m_tot_0_4_yrs, m_turkey_55_64_yrs, m_taiwan_55_64_yrs, m_zimbabwe_15_24_yrs, m_fyrom_75_84_yrs, m_se_europe_nfd_45_54_yrs, m_vietnam_tot, f_australia_5_14_yrs, f_afghanistan_45_54_yrs, m_wales_55_64_yrs, f_bosnia_herzegov_85_yrs_ov, m_fyrom_tot, f_cambodia_85_yrs_ov, m_taiwan_25_44_yrs, m_zimbabwe_0_4_yrs, f_cambodia_65_74_yrs, m_sri_lanka_75_84_yrs, f_afghanistan_75_84_yrs, f_bosnia_herzegov_tot, m_wales_75_84_yrs, m_thailand_85_yrs_ov, m_elsewhere_45_54_yrs, m_wales_tot, f_australia_15_24_yrs, m_taiwan_tot, f_canada_15_24_yrs, m_elsewhere_5_14_yrs, m_taiwan_5_14_yrs, m_wales_0_4_yrs, m_usa_tot, f_cambodia_45_54_yrs, m_usa_55_64_yrs, f_afghanistan_55_64_yrs, m_usa_0_4_yrs, f_canada_85_yrs_ov, m_turkey_45_54_yrs, f_bangladesh_85_yrs_ov, m_vietnam_45_54_yrs, m_vietnam_85_yrs_ov, m_sri_lanka_25_44_yrs, m_cob_ns_65_74_yrs, f_australia_tot, m_wales_25_44_yrs, m_zimbabwe_85_yrs_ov, m_fyrom_85_yrs_ov, m_tot_45_54_yrs, f_canada_25_44_yrs, m_se_europe_nfd_tot, f_australia_25_44_yrs, f_australia_45_54_yrs, f_chile_65_74_yrs, m_cob_ns_15_24_yrs, f_cambodia_tot, m_usa_15_24_yrs, f_cambodia_0_4_yrs, m_elsewhere_75_84_yrs, m_wales_5_14_yrs, f_cambodia_25_44_yrs, m_cob_ns_85_yrs_ov, m_tot_65_74_yrs, m_usa_45_54_yrs, f_bosnia_herzegov_65_74_yrs, m_thailand_25_44_yrs, m_thailand_tot, m_zimbabwe_25_44_yrs, m_tot_5_14_yrs, m_turkey_5_14_yrs, m_fyrom_5_14_yrs, m_sri_lanka_45_54_yrs, m_taiwan_0_4_yrs, f_cambodia_5_14_yrs, m_elsewhere_tot, m_cob_ns_75_84_yrs, m_turkey_75_84_yrs, m_wales_65_74_yrs, m_cob_ns_55_64_yrs, f_chile_85_yrs_ov, m_vietnam_0_4_yrs, m_taiwan_65_74_yrs, f_bosnia_herzegov_75_84_yrs, f_cambodia_15_24_yrs, m_tot_55_64_yrs, m_sri_lanka_85_yrs_ov, m_se_europe_nfd_65_74_yrs, f_bosnia_herzegov_25_44_yrs, m_thailand_55_64_yrs, m_zimbabwe_55_64_yrs, m_cob_ns_0_4_yrs, m_cob_ns_25_44_yrs, f_australia_85_yrs_ov, m_turkey_25_44_yrs, f_bangladesh_65_74_yrs, m_sri_lanka_65_74_yrs, m_sri_lanka_55_64_yrs, f_afghanistan_15_24_yrs, m_zimbabwe_65_74_yrs, m_thailand_0_4_yrs, f_afghanistan_85_yrs_ov, m_tot_15_24_yrs, f_chile_25_44_yrs, m_se_europe_nfd_25_44_yrs, m_fyrom_15_24_yrs, f_australia_75_84_yrs, m_thailand_75_84_yrs, f_canada_45_54_yrs, f_afghanistan_tot, m_thailand_5_14_yrs, m_thailand_65_74_yrs, lga_name_2016, f_chile_tot, f_canada_tot, f_bangladesh_75_84_yrs, f_afghanistan_25_44_yrs, f_canada_75_84_yrs, m_tot_25_44_yrs, m_vietnam_75_84_yrs, m_elsewhere_65_74_yrs, f_bosnia_herzegov_5_14_yrs, m_turkey_15_24_yrs, m_se_europe_nfd_5_14_yrs, m_se_europe_nfd_55_64_yrs, m_fyrom_0_4_yrs, m_se_europe_nfd_0_4_yrs, m_fyrom_55_64_yrs, f_cambodia_55_64_yrs, m_usa_25_44_yrs, f_australia_55_64_yrs, f_afghanistan_65_74_yrs, m_vietnam_55_64_yrs, f_chile_5_14_yrs, m_fyrom_25_44_yrs, f_canada_65_74_yrs, m_turkey_85_yrs_ov
0,0,0,0,3,3,10,0,0,8,0,0,0,10,0,18,39,759,0,0,0,0,4,0,10,0,15,33,162,207,"53430",3,689,3,0,72,0,0,0,4,5,0,260,17,89,8,3,1316,0,0,0,0,0,3,6,0,3,0,3,0,4,0,0,0,0,0,13965,0,747,737,3,0,0,4,4,13,1085,0,9,0,4,0,7,0,0,0,0,26,3,0,72,57,1178,7,3,11,0,0,103,0,17,0,0,0,0,0,0,0,12,137,9101,18,0,0,2074,45,28,2458,1250,3,95,4,4,0,36,0,4,49,1333,18,7,3,11,24,1317,0,0,0,0,0,470,92,0,10,180,0,0,0,3,0,1899,0,9,4,0,9,46,438,176,0,0,0,4,0,4,0,0,1362,15,3,0,373,0,23,0,3,0,"Fremantle (C)",30,89,0,0,0,4228,0,54,0,0,0,0,0,0,0,0,37,1136,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,21,156,367,0,0,0,0,3,0,0,0,5,23,113,273,"54280",7,1103,3,0,173,0,0,0,8,3,0,49,0,24,7,3,1716,0,0,0,0,0,36,3,0,5,0,0,0,9,17,0,0,0,0,15675,0,251,1324,0,0,25,0,0,10,1616,0,7,0,3,0,3,3,0,0,0,0,0,0,36,22,1285,3,3,30,0,0,24,0,3,0,0,0,0,0,3,0,14,100,9454,6,0,0,2262,14,11,2861,1131,0,166,7,0,0,8,0,0,4,794,7,0,6,22,55,2177,0,0,4,0,3,254,30,0,3,241,0,0,0,0,0,1748,0,0,0,0,22,141,587,61,4,0,0,0,0,3,0,0,2009,3,3,0,202,0,4,3,9,0,"Kalgoorlie/Boulder (C)",8,29,0,3,0,5059,0,21,0,0,0,3,0,0,0,0,14,835,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,53,93,0,0,0,0,0,0,0,0,0,7,82,313,"54310",6,880,3,0,146,0,0,0,7,0,0,15,3,19,3,3,1703,3,0,0,0,0,14,0,0,3,0,0,0,11,4,3,0,0,0,11943,0,45,1038,0,0,8,0,0,13,1246,0,3,0,10,0,9,0,0,0,0,7,0,0,29,8,814,9,4,7,3,0,28,0,0,0,3,0,0,0,5,0,15,43,6468,5,0,0,1742,11,3,2321,729,0,161,3,3,0,0,0,3,0,263,4,0,3,25,22,1755,0,0,9,0,0,149,6,0,0,159,0,0,0,0,0,991,0,0,0,0,0,79,799,0,0,0,0,0,0,0,3,0,1312,0,0,0,21,0,0,3,4,0,"Karratha (C)",3,23,0,3,0,4782,0,3,0,0,0,0,0,0,3,0,12,359,0,3,0,3,0,0
0,0,0,3,0,0,0,0,4,0,0,0,0,3,7,24,53,1093,0,0,0,0,3,0,3,0,8,23,44,273,"53800",3,1152,12,0,198,0,0,0,9,3,0,275,3,16,3,0,1740,0,0,0,0,10,13,0,0,0,0,4,3,8,8,0,3,0,0,19167,0,867,1291,0,0,8,0,0,28,2324,0,3,0,8,0,10,0,0,0,0,0,0,0,38,27,2014,11,3,17,0,0,30,0,4,0,0,0,0,0,3,0,12,161,14822,8,0,0,2794,16,3,3640,1983,0,187,3,0,0,18,0,3,29,1638,5,0,0,20,16,2739,0,0,3,0,0,180,110,0,4,254,0,0,0,0,0,2368,0,3,0,0,4,98,417,247,0,0,0,0,0,0,3,0,2481,0,0,0,644,0,7,0,4,0,"Greater Geraldton (C)",3,31,0,0,0,4720,0,24,0,0,0,0,0,0,0,0,14,1722,0,11,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,43,0,0,0,0,0,0,0,0,0,0,8,26,"53920",0,145,0,0,24,0,0,0,0,0,0,4,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1599,0,17,152,0,0,0,0,0,0,245,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,4,1383,0,0,0,160,0,0,441,146,0,31,0,0,0,0,0,0,0,65,0,0,0,0,0,297,0,0,0,0,0,8,3,0,0,27,0,0,0,0,0,132,0,0,0,0,0,13,72,4,0,0,0,0,0,0,0,0,273,0,0,0,18,0,0,0,0,0,"Halls Creek (S)",0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0
0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,8,67,737,0,0,0,0,0,0,4,0,6,11,30,175,"53990",0,802,3,0,126,0,0,0,0,0,0,121,3,21,0,0,1103,0,0,0,0,0,18,0,0,0,0,3,0,0,3,0,0,0,0,13284,0,552,956,0,0,10,0,0,3,1655,0,4,0,0,0,31,0,0,0,0,5,0,0,13,18,1134,37,0,10,0,0,22,3,4,0,0,0,0,0,0,0,7,123,9650,0,0,0,1856,3,5,2472,1260,0,119,3,0,0,4,0,0,5,1203,4,0,0,4,15,2110,0,0,0,0,0,108,65,0,3,147,0,0,0,0,0,1642,0,0,0,0,16,55,286,101,0,0,0,0,0,8,0,0,1608,0,0,0,342,0,3,0,3,0,"Harvey (S)",0,13,0,0,0,3241,0,17,0,0,0,0,0,0,0,0,5,1138,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,197,0,0,0,0,0,0,0,0,0,0,0,28,"54060",0,87,0,0,16,0,0,0,0,0,0,51,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1799,0,136,66,0,0,3,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1370,0,0,0,250,0,0,281,178,0,10,0,0,0,0,0,0,13,269,0,0,0,0,0,253,0,0,0,0,0,9,9,0,0,24,0,0,0,0,0,289,0,0,0,0,0,4,32,27,0,0,0,0,0,0,0,0,169,0,0,0,85,0,0,0,0,0,"Irwin (S)",0,0,0,0,0,311,0,3,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,12,"53710",0,40,0,0,8,0,0,0,0,0,0,14,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,0,39,28,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,405,0,0,0,77,0,0,85,54,0,9,0,0,0,0,0,0,0,66,0,0,0,0,0,70,0,0,0,0,0,3,4,0,0,11,0,0,0,0,0,78,0,0,0,0,0,0,14,17,0,0,0,0,0,0,0,0,34,0,0,0,25,0,0,0,0,0,"Goomalling (S)",0,0,0,0,0,112,0,4,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0
0,12,0,19,8,4,4,8,7,3,3,0,26,5,119,679,238,1801,0,6,0,0,12,0,24,3,18,301,700,469,"53780",37,3799,89,0,367,0,5,0,183,8,12,554,11,179,72,9,3407,7,0,4,10,58,52,16,5,19,21,0,65,76,22,3,0,4,0,60000,0,1874,4426,5,3,36,0,0,219,5438,47,29,0,10,0,143,3,5,10,3,39,10,0,322,106,4441,161,0,244,0,0,157,22,35,22,0,0,18,0,51,3,395,271,29468,22,0,0,7612,18,34,7284,2967,12,393,119,12,3,71,3,63,80,4060,29,3,77,233,93,8323,0,0,88,3,0,2004,165,0,21,392,0,0,0,4,4,5885,0,10,13,3,26,206,1061,336,39,5,19,43,151,9,11,0,8418,21,7,0,811,3,10,467,55,0,"Gosnells (C)",63,47,0,210,0,18853,0,119,0,7,0,4,0,0,3,26,41,2597,8,40,0,0,3,0
0,5,5,0,13,6,16,9,16,7,0,0,3,40,12,85,639,3271,14,3,0,3,5,3,27,9,92,265,596,525,"54170",25,3894,54,3,305,3,3,0,24,10,4,863,31,353,24,28,3409,0,0,0,0,3,173,8,0,48,0,49,3,33,10,22,11,0,0,76539,0,2516,4499,3,3,95,4,9,141,7826,11,76,0,70,0,33,0,0,3,0,49,22,0,365,452,6764,51,22,126,0,5,323,6,42,8,11,0,3,0,28,0,32,326,45061,108,6,3,11335,94,56,10409,5536,9,410,23,49,0,94,33,3,74,6919,65,3,21,84,166,10654,0,0,10,0,4,2069,138,0,61,506,0,0,3,3,4,10152,0,8,8,3,116,146,988,770,14,0,20,10,5,57,14,0,10754,10,12,0,1370,0,43,44,12,0,"Joondalup (C)",41,249,0,18,9,18847,5,218,0,0,0,15,0,0,24,0,64,5216,6,28,3,6,15,0
0,0,0,10,4,0,0,4,0,3,0,0,11,10,46,62,167,1422,6,0,0,0,0,3,16,0,18,43,130,228,"54200",3,1588,14,0,158,0,3,0,71,0,3,366,8,79,10,4,1812,0,0,0,3,5,36,8,0,7,3,3,0,10,17,0,0,0,0,28458,0,1353,1815,3,3,27,0,11,20,3170,3,16,0,3,0,12,0,0,0,3,6,9,0,97,77,2700,14,6,45,0,0,80,0,22,5,0,3,3,0,0,0,25,199,18649,15,0,0,3967,15,17,4653,2213,3,185,4,12,0,38,0,4,58,2695,18,0,9,30,42,3868,0,0,9,0,0,524,148,0,15,250,0,0,0,0,0,3335,0,3,3,4,33,98,500,217,4,3,11,3,37,15,0,0,3751,5,4,0,695,0,4,109,6,0,"Kalamunda (S)",17,46,0,49,5,7303,0,67,0,0,0,3,0,0,0,0,15,1992,3,5,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,7,"54480",0,17,0,0,9,0,0,0,0,0,0,3,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,11,32,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,182,0,0,0,58,0,0,58,29,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,36,0,0,0,0,0,11,17,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,"Kent (S)",0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,122,0,0,0,0,0,0,0,0,0,0,5,49,"54340",0,98,0,0,43,0,0,0,0,0,0,32,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,2124,0,104,135,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,139,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,29,1337,0,0,0,303,0,0,303,167,0,33,0,0,0,0,0,0,3,178,0,0,0,33,0,307,0,0,3,0,0,16,13,0,0,48,0,0,0,0,0,294,0,0,0,0,0,16,72,44,0,0,0,0,3,0,0,0,274,0,0,0,86,0,0,14,15,0,"Katanning (S)",0,3,0,6,0,491,0,3,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,49,0,0,0,0,0,0,0,0,0,0,0,11,"54410",0,27,0,0,3,0,0,0,0,0,0,17,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,0,49,27,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,466,0,0,0,102,0,0,83,67,0,7,0,0,0,0,0,0,8,80,0,0,0,0,0,85,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,84,0,0,0,0,3,0,12,22,0,0,0,0,0,0,0,0,47,0,0,0,37,0,0,0,0,0,"Kellerberrin (S)",0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,22,"54550",0,65,0,0,11,0,0,0,0,0,0,22,0,5,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,0,65,87,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,743,0,0,0,164,0,0,166,105,0,6,0,0,0,0,0,0,3,112,0,0,0,0,0,127,0,0,0,0,0,6,11,0,0,8,0,0,0,0,0,148,0,0,0,0,0,7,18,23,0,0,0,0,0,0,0,0,71,0,0,0,43,0,0,0,0,0,"Kojonup (S)",0,4,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,4,8,"54620",0,24,0,0,3,0,0,0,3,0,0,5,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,0,25,31,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,301,0,0,0,76,0,0,75,44,0,3,0,0,0,0,0,0,0,62,0,0,0,0,0,44,0,0,0,0,0,8,5,0,0,7,0,0,0,0,0,74,0,0,0,0,0,3,12,8,0,0,0,0,0,0,0,0,28,0,0,0,17,0,0,0,0,0,"Kondinin (S)",0,0,0,0,0,130,0,3,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,5,"54690",0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,7,11,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,35,0,0,33,18,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,44,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,10,0,0,0,12,0,0,0,0,0,"Koorda (S)",0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,7,"54760",0,27,0,0,7,0,0,0,0,0,0,8,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,0,25,31,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,300,0,0,0,72,0,0,75,47,0,3,0,0,0,0,0,0,3,45,0,0,0,0,0,43,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,54,0,0,0,0,0,3,11,5,0,0,0,0,0,0,0,0,32,0,0,0,14,0,0,0,0,0,"Kulin (S)",0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0
0,0,0,0,3,0,0,3,0,0,0,0,0,5,28,66,121,439,0,0,0,0,11,0,5,0,12,65,276,202,"54830",11,1472,15,0,179,0,0,0,33,9,0,123,6,51,7,3,1560,0,0,0,0,8,20,4,3,7,0,3,5,8,14,0,0,0,0,19970,0,536,1759,0,0,14,0,3,43,1916,0,5,0,3,0,13,0,0,0,0,17,4,0,82,39,1639,14,6,35,0,0,64,0,16,0,4,0,0,0,12,0,39,124,10858,8,0,0,2423,19,16,3343,1040,3,181,9,3,0,22,0,7,16,1078,13,4,3,16,56,2742,0,0,9,0,0,604,70,0,10,157,0,0,0,0,0,1653,0,6,5,0,10,112,521,64,8,0,3,3,0,0,3,0,2674,10,3,0,181,0,3,4,5,0,"Kwinana (C)",29,32,0,3,0,6983,0,57,0,0,0,3,0,0,0,0,15,768,0,6,0,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,3,"54900",0,39,0,0,4,0,0,0,0,0,0,5,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663,0,27,54,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,466,0,0,0,97,0,0,116,66,0,4,0,0,0,0,0,0,0,63,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,115,0,0,0,0,0,7,20,10,0,0,0,0,0,0,0,0,38,0,0,0,24,0,0,0,0,0,"Lake Grace (S)",0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0
3,6,10,6,4,5,12,14,4,5,0,0,0,23,30,243,197,2402,3,6,0,0,13,4,33,6,30,157,413,343,"55320",20,2151,41,3,200,0,0,0,42,8,7,1116,38,202,22,25,2324,3,0,0,7,14,42,16,4,51,3,4,17,24,3,0,3,0,0,47299,0,2406,2555,5,11,29,0,7,120,4615,0,28,3,9,0,77,0,0,12,0,37,14,0,195,134,4639,127,8,119,6,0,263,0,31,0,10,3,5,0,22,0,79,233,30692,30,5,0,6327,64,31,6452,3814,6,226,11,42,0,80,6,5,127,4529,25,0,17,81,63,6138,0,0,37,0,0,1367,169,0,30,306,3,4,7,3,0,5993,3,4,13,7,40,101,628,1235,9,0,29,52,0,13,3,0,6730,14,0,0,1790,3,33,7,17,6,"Melville (C)",50,169,0,3,0,11514,0,146,0,0,0,11,0,0,0,0,66,3600,0,24,3,3,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,8,"56620",0,57,0,0,5,0,0,0,0,0,0,3,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,0,4,72,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,733,0,0,0,77,0,0,246,90,0,11,0,0,0,0,0,0,0,36,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,57,0,0,0,0,0,3,25,0,0,0,0,0,0,0,0,0,143,0,0,0,16,0,0,0,0,0,"Ngaanyatjarraku (S)",0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,36,10,322,0,0,0,0,9,0,3,0,0,4,59,92,"56730",0,274,28,0,52,0,0,0,3,0,0,77,0,13,3,0,596,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5723,0,278,354,0,0,0,0,0,43,611,0,3,0,3,0,0,0,0,0,0,3,0,0,15,9,458,0,0,0,0,0,15,0,4,0,0,0,0,0,10,0,26,67,3875,0,0,0,728,0,0,900,493,0,54,0,0,0,3,0,0,10,634,4,0,0,4,4,727,0,0,5,0,0,111,36,0,0,99,0,0,0,0,0,826,0,0,0,0,3,36,148,79,0,0,0,0,0,3,0,0,647,0,0,0,180,0,3,0,0,0,"Northam (S)",0,7,0,0,0,1454,0,9,0,0,0,0,0,0,0,0,4,551,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,33,"56790",0,66,0,0,10,0,0,0,0,0,0,30,0,3,0,0,220,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1732,0,106,80,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,42,1175,0,0,0,255,0,0,240,175,0,13,0,0,0,3,0,0,6,294,0,0,0,0,0,183,0,0,0,0,0,6,16,0,0,53,0,0,0,0,0,360,0,0,0,0,0,6,36,17,0,0,0,0,0,0,0,0,137,0,0,0,57,0,0,0,0,0,"Northampton (S)",0,5,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,10,36,"54970",0,22,0,0,3,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,0,14,22,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,266,0,0,0,165,0,0,85,41,0,10,0,0,0,0,0,0,0,34,0,0,0,0,3,40,0,0,0,0,0,23,4,0,0,22,0,0,0,0,0,106,0,0,0,0,0,4,75,3,0,0,0,0,0,0,0,0,65,0,0,0,3,0,0,0,0,0,"Laverton (S)",0,3,0,0,0,342,0,3,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0
0,0,0,4,3,0,3,0,7,5,0,0,0,3,13,35,35,514,0,0,0,0,3,0,7,0,4,34,172,79,"57980",4,389,20,3,38,0,0,0,20,0,3,158,16,17,3,6,667,0,0,0,0,4,0,0,0,15,0,0,4,4,0,0,0,0,0,9421,0,455,511,0,0,9,0,0,39,628,0,5,3,0,0,10,0,0,0,0,16,3,0,50,27,818,20,4,40,3,0,105,3,16,0,5,0,0,0,4,0,19,83,5339,9,0,0,1041,32,15,1351,599,0,53,8,14,0,20,0,0,20,875,10,0,5,26,15,933,0,0,0,4,0,345,39,0,6,78,0,0,3,0,0,1009,3,7,6,3,3,38,230,145,5,0,0,0,0,4,3,0,1380,7,0,0,301,0,11,3,4,0,"Subiaco (C)",13,70,0,3,0,3066,0,11,0,0,0,7,0,0,0,0,36,597,0,3,0,0,7,0
